source_id,bar,onset_beats,duration_beats,source_staff,source_voice,source_midi,destination,sounding_midi,octave_shift,added_doubling,tie_chain
m112-n21-1756,112,2.75,0.25,1,2,74,V1,74,0,False,m112-n21-1756
m112-n21-1757,112,3.0,0.25,1,2,76,V1,76,0,False,m112-n21-1757
m112-n21-1758,112,3.25,0.25,1,2,74,V1,74,0,False,m112-n21-1758
m112-n21-1759,112,3.5,0.25,1,2,71,V1,71,0,False,m112-n21-1759
m112-n21-1760,112,3.75,0.25,1,2,74,V1,74,0,False,m112-n21-1760
m112-n21-1761,112,0.0,2.0,2,5,48,VC,48,0,False,m112-n21-1761
m112-n21-1762,112,2.0,1.0,2,5,53,VC,53,0,False,m112-n21-1762
m112-n21-1763,112,3.0,1.0,2,5,54,VC,54,0,False,m112-n21-1763
m113-n12-1764,113,0.0,3.0,1,1,74,VA,74,0,False,m113-n12-1764
m113-n12-1765,113,0.0,3.0,1,1,78,VA,78,0,False,m113-n12-1765
m113-n12-1766,113,0.0,3.0,1,1,81,V2,81,0,False,m113-n12-1766
m113-n12-1767,113,0.0,3.0,1,1,86,V1,86,0,False,m113-n12-1767
m113-n12-1768,113,3.0,0.5,1,1,76,VA,76,0,False,m113-n12-1768
m113-n12-1769,113,3.0,0.5,1,1,83,V2,83,0,False,m113-n12-1769
m113-n12-1770,113,3.0,0.5,1,1,88,V1,88,0,False,m113-n12-1770
m113-n12-1771,113,3.5,0.5,1,1,64,VA,64,0,False,m113-n12-1771
m113-n12-1772,113,3.5,0.5,1,1,67,VA,67,0,False,m113-n12-1772
m113-n12-1773,113,3.5,0.5,1,1,71,V2,71,0,False,m113-n12-1773
m113-n12-1774,113,3.5,0.5,1,1,76,V1,76,0,False,m113-n12-1774
m113-n12-1775,113,0.0,4.0,2,5,55,VC,55,0,False,m113-n12-1775
m114-n22-1776,114,0.0,4.0,1,1,64,VA,64,0,False,m113-n12-1771
m114-n22-1777,114,0.0,4.0,1,1,67,VA,67,0,False,m113-n12-1772
m114-n22-1778,114,0.0,4.0,1,1,71,V2,71,0,False,m113-n12-1773
m114-n22-1779,114,0.0,4.0,1,1,76,V1,76,0,False,m113-n12-1774
m114-n22-1780,114,0.5,0.25,1,2,76,V1,76,0,False,m114-n22-1780
m114-n22-1781,114,0.75,0.25,1,2,74,V1,74,0,False,m114-n22-1781
m114-n22-1782,114,1.0,0.25,1,2,76,V1,76,0,False,m114-n22-1782
m114-n22-1783,114,1.25,0.25,1,2,74,V1,74,0,False,m114-n22-1783
m114-n22-1784,114,1.5,0.25,1,2,71,V1,71,0,False,m114-n22-1784
m114-n22-1785,114,1.75,0.25,1,2,74,V1,74,0,False,m114-n22-1785
m114-n22-1786,114,2.0,0.25,1,2,76,V1,76,0,False,m114-n22-1786
m114-n22-1787,114,2.25,0.25,1,2,74,V1,74,0,False,m114-n22-1787
m114-n22-1788,114,2.5,0.25,1,2,76,V1,76,0,False,m114-n22-1788
m114-n22-1789,114,2.75,0.25,1,2,74,V1,74,0,False,m114-n22-1789
m114-n22-1790,114,3.0,0.25,1,2,76,V1,76,0,False,m114-n22-1790
m114-n22-1791,114,3.25,0.25,1,2,74,V1,74,0,False,m114-n22-1791
m114-n22-1792,114,3.5,0.25,1,2,71,V1,71,0,False,m114-n22-1792
m114-n22-1793,114,3.75,0.25,1,2,74,V1,74,0,False,m114-n22-1793
m114-n22-1794,114,0.0,1.0,2,5,48,VC,48,0,False,m114-n22-1794
m114-n22-1795,114,1.0,1.0,2,5,52,VC,52,0,False,m114-n22-1795
m114-n22-1796,114,2.0,1.0,2,5,50,VC,50,0,False,m114-n22-1796
m114-n22-1797,114,3.0,1.0,2,5,48,VC,48,0,False,m114-n22-1797
m115-n12-1798,115,0.0,3.0,1,1,74,VA,74,0,False,m115-n12-1798
m115-n12-1799,115,0.0,3.0,1,1,78,VA,78,0,False,m115-n12-1799
m115-n12-1800,115,0.0,3.0,1,1,81,V2,81,0,False,m115-n12-1800
m115-n12-1801,115,0.0,3.0,1,1,86,V1,86,0,False,m115-n12-1801
m115-n12-1802,115,3.0,0.5,1,1,76,VA,76,0,False,m115-n12-1802
m115-n12-1803,115,3.0,0.5,1,1,83,V2,83,0,False,m115-n12-1803
m115-n12-1804,115,3.0,0.5,1,1,88,V1,88,0,False,m115-n12-1804
m115-n12-1805,115,3.5,0.5,1,1,64,VA,64,0,False,m115-n12-1805
m115-n12-1806,115,3.5,0.5,1,1,67,VA,67,0,False,m115-n12-1806
m115-n12-1807,115,3.5,0.5,1,1,71,V2,71,0,False,m115-n12-1807
m115-n12-1808,115,3.5,0.5,1,1,76,V1,76,0,False,m115-n12-1808
m115-n12-1809,115,0.0,4.0,2,5,47,VC,47,0,False,m115-n12-1809
m116-n22-1810,116,0.0,4.0,1,1,64,VA,64,0,False,m115-n12-1805
m116-n22-1811,116,0.0,4.0,1,1,67,VA,67,0,False,m115-n12-1806
m116-n22-1812,116,0.0,4.0,1,1,71,V2,71,0,False,m115-n12-1807
m116-n22-1813,116,0.0,4.0,1,1,76,V1,76,0,False,m115-n12-1808
m116-n22-1814,116,0.5,0.25,1,2,76,V1,76,0,False,m116-n22-1814
m116-n22-1815,116,0.75,0.25,1,2,74,V1,74,0,False,m116-n22-1815
m116-n22-1816,116,1.0,0.25,1,2,76,V1,76,0,False,m116-n22-1816
m116-n22-1817,116,1.25,0.25,1,2,74,V1,74,0,False,m116-n22-1817
m116-n22-1818,116,1.5,0.25,1,2,71,V1,71,0,False,m116-n22-1818
m116-n22-1819,116,1.75,0.25,1,2,74,V1,74,0,False,m116-n22-1819
m116-n22-1820,116,2.0,0.25,1,2,76,V1,76,0,False,m116-n22-1820
m116-n22-1821,116,2.25,0.25,1,2,74,V1,74,0,False,m116-n22-1821
m116-n22-1822,116,2.5,0.25,1,2,76,V1,76,0,False,m116-n22-1822
m116-n22-1823,116,2.75,0.25,1,2,74,V1,74,0,False,m116-n22-1823
m116-n22-1824,116,3.0,0.25,1,2,76,V1,76,0,False,m116-n22-1824
m116-n22-1825,116,3.25,0.25,1,2,74,V1,74,0,False,m116-n22-1825
m116-n22-1826,116,3.5,0.25,1,2,71,V1,71,0,False,m116-n22-1826
m116-n22-1827,116,3.75,0.25,1,2,74,V1,74,0,False,m116-n22-1827
m116-n22-1828,116,0.0,1.0,2,5,45,VC,45,0,False,m116-n22-1828
m116-n22-1829,116,1.0,1.0,2,5,48,VC,48,0,False,m116-n22-1829
m116-n22-1830,116,2.0,1.0,2,5,52,VC,52,0,False,m116-n22-1830
m116-n22-1831,116,3.0,1.0,2,5,54,VC,54,0,False,m116-n22-1831
m117-n8-1832,117,0.0,3.0,1,1,78,VA,78,0,False,m117-n8-1832
m117-n8-1833,117,0.0,3.0,1,1,81,V2,81,0,False,m117-n8-1833
m117-n8-1834,117,0.0,3.0,1,1,90,V1,90,0,False,m117-n8-1834
m117-n8-1835,117,3.0,0.5,1,1,79,V2,79,0,False,m117-n8-1835
m117-n8-1836,117,3.0,0.5,1,1,91,V1,91,0,False,m117-n8-1836
m117-n8-1837,117,3.5,0.5,1,1,76,V2,76,0,False,m117-n8-1837
m117-n8-1838,117,3.5,0.5,1,1,88,V1,88,0,False,m117-n8-1838
m117-n8-1839,117,0.0,4.0,2,5,55,VC,55,0,False,m117-n8-1839
m118-n19-1840,118,0.0,4.0,1,1,76,V2,76,0,False,m117-n8-1837
m118-n19-1841,118,0.0,4.0,1,1,88,V1,88,0,False,m117-n8-1838
m118-n19-1842,118,0.5,0.25,1,2,76,V1,76,0,False,m118-n19-1842
m118-n19-1843,118,0.75,0.25,1,2,74,V1,74,0,False,m118-n19-1843
m118-n19-1844,118,1.0,0.25,1,2,76,V1,76,0,False,m118-n19-1844
m118-n19-1845,118,1.25,0.25,1,2,74,V1,74,0,False,m118-n19-1845
m118-n19-1846,118,1.5,0.25,1,2,71,V1,71,0,False,m118-n19-1846
m118-n19-1847,118,1.75,0.25,1,2,74,V1,74,0,False,m118-n19-1847
m118-n19-1848,118,2.0,0.25,1,2,76,V1,76,0,False,m118-n19-1848
m118-n19-1849,118,2.25,0.25,1,2,74,V1,74,0,False,m118-n19-1849
m118-n19-1850,118,2.5,0.25,1,2,76,V1,76,0,False,m118-n19-1850
m118-n19-1851,118,2.75,0.25,1,2,74,V1,74,0,False,m118-n19-1851
m118-n19-1852,118,3.0,0.25,1,2,76,V1,76,0,False,m118-n19-1852
m118-n19-1853,118,3.25,0.25,1,2,74,V1,74,0,False,m118-n19-1853
m118-n19-1854,118,3.5,0.25,1,2,71,V1,71,0,False,m118-n19-1854
m118-n19-1855,118,3.75,0.25,1,2,74,V1,74,0,False,m118-n19-1855
m118-n19-1856,118,0.0,2.0,2,5,48,VC,48,0,False,m118-n19-1856
m118-n19-1857,118,2.0,1.0,2,5,53,VC,53,0,False,m118-n19-1857
m118-n19-1858,118,3.0,1.0,2,5,54,VC,54,0,False,m118-n19-1858
m119-n8-1859,119,0.0,3.0,1,1,78,VA,78,0,False,m119-n8-1859
m119-n8-1860,119,0.0,3.0,1,1,81,V2,81,0,False,m119-n8-1860
m119-n8-1861,119,0.0,3.0,1,1,90,V1,90,0,False,m119-n8-1861
m119-n8-1862,119,3.0,0.5,1,1,79,V2,79,0,False,m119-n8-1862
m119-n8-1863,119,3.0,0.5,1,1,91,V1,91,0,False,m119-n8-1863
m119-n8-1864,119,3.5,0.5,1,1,76,V2,76,0,False,m119-n8-1864
m119-n8-1865,119,3.5,0.5,1,1,88,V1,88,0,False,m119-n8-1865
m119-n8-1866,119,0.0,4.0,2,5,55,VC,55,0,False,m119-n8-1866
m120-n20-1867,120,0.0,4.0,1,1,76,V2,76,0,False,m119-n8-1864
m120-n20-1868,120,0.0,4.0,1,1,88,V1,88,0,False,m119-n8-1865
m120-n20-1869,120,0.5,0.25,1,2,76,V1,76,0,False,m120-n20-1869
m120-n20-1870,120,0.75,0.25,1,2,74,V1,74,0,False,m120-n20-1870
m120-n20-1871,120,1.0,0.25,1,2,76,V1,76,0,False,m120-n20-1871
m120-n20-1872,120,1.25,0.25,1,2,74,V1,74,0,False,m120-n20-1872
m120-n20-1873,120,1.5,0.25,1,2,71,V1,71,0,False,m120-n20-1873
m120-n20-1874,120,1.75,0.25,1,2,74,V1,74,0,False,m120-n20-1874
m120-n20-1875,120,2.0,0.25,1,2,76,V1,76,0,False,m120-n20-1875
m120-n20-1876,120,2.25,0.25,1,2,74,V1,74,0,False,m120-n20-1876
m120-n20-1877,120,2.5,0.25,1,2,76,V1,76,0,False,m120-n20-1877
m120-n20-1878,120,2.75,0.25,1,2,74,V1,74,0,False,m120-n20-1878
m120-n20-1879,120,3.0,0.25,1,2,76,V1,76,0,False,m120-n20-1879
m120-n20-1880,120,3.25,0.25,1,2,74,V1,74,0,False,m120-n20-1880
m120-n20-1881,120,3.5,0.25,1,2,71,V1,71,0,False,m120-n20-1881
m120-n20-1882,120,3.75,0.25,1,2,74,V1,74,0,False,m120-n20-1882
m120-n20-1883,120,0.0,1.0,2,5,48,VC,48,0,False,m120-n20-1883
m120-n20-1884,120,1.0,1.0,2,5,52,VC,52,0,False,m120-n20-1884
m120-n20-1885,120,2.0,1.0,2,5,50,VC,50,0,False,m120-n20-1885
m120-n20-1886,120,3.0,1.0,2,5,48,VC,48,0,False,m120-n20-1886
m121-n8-1887,121,0.0,3.0,1,1,78,VA,78,0,False,m121-n8-1887
m121-n8-1888,121,0.0,3.0,1,1,81,V2,81,0,False,m121-n8-1888
m121-n8-1889,121,0.0,3.0,1,1,90,V1,90,0,False,m121-n8-1889
m121-n8-1890,121,3.0,0.5,1,1,79,V2,79,0,False,m121-n8-1890
m121-n8-1891,121,3.0,0.5,1,1,91,V1,91,0,False,m121-n8-1891
m121-n8-1892,121,3.5,0.5,1,1,76,V2,76,0,False,m121-n8-1892
m121-n8-1893,121,3.5,0.5,1,1,88,V1,88,0,False,m121-n8-1893
m121-n8-1894,121,0.0,4.0,2,5,47,VC,47,0,False,m121-n8-1894
m122-n20-1895,122,0.0,4.0,1,1,76,V2,76,0,False,m121-n8-1892
m122-n20-1896,122,0.0,4.0,1,1,88,V1,88,0,False,m121-n8-1893
m122-n20-1897,122,0.5,0.25,1,2,76,V1,76,0,False,m122-n20-1897
m122-n20-1898,122,0.75,0.25,1,2,74,V1,74,0,False,m122-n20-1898
m122-n20-1899,122,1.0,0.25,1,2,76,V1,76,0,False,m122-n20-1899
m122-n20-1900,122,1.25,0.25,1,2,74,V1,74,0,False,m122-n20-1900
m122-n20-1901,122,1.5,0.25,1,2,71,V1,71,0,False,m122-n20-1901
m122-n20-1902,122,1.75,0.25,1,2,74,V1,74,0,False,m122-n20-1902
m122-n20-1903,122,2.0,0.25,1,2,76,V1,76,0,False,m122-n20-1903
m122-n20-1904,122,2.25,0.25,1,2,74,V1,74,0,False,m122-n20-1904
m122-n20-1905,122,2.5,0.25,1,2,76,V1,76,0,False,m122-n20-1905
m122-n20-1906,122,2.75,0.25,1,2,74,V1,74,0,False,m122-n20-1906
m122-n20-1907,122,3.0,0.25,1,2,76,V1,76,0,False,m122-n20-1907
m122-n20-1908,122,3.25,0.25,1,2,74,V1,74,0,False,m122-n20-1908
m122-n20-1909,122,3.5,0.25,1,2,71,V1,71,0,False,m122-n20-1909
m122-n20-1910,122,3.75,0.25,1,2,74,V1,74,0,False,m122-n20-1910
m122-n20-1911,122,0.0,1.0,2,5,45,VC,45,0,False,m122-n20-1911
m122-n20-1912,122,1.0,1.0,2,5,48,VC,48,0,False,m122-n20-1912
m122-n20-1913,122,2.0,1.0,2,5,52,VC,52,0,False,m122-n20-1913
m122-n20-1914,122,3.0,1.0,2,5,54,VC,54,0,False,m122-n20-1914
m123-n30-1915,123,0.5,0.25,1,1,76,V1,76,0,False,m123-n30-1915
m123-n30-1916,123,0.75,0.25,1,1,74,V1,74,0,False,m123-n30-1916
m123-n30-1917,123,1.0,0.25,1,1,76,V1,76,0,False,m123-n30-1917
m123-n30-1918,123,1.25,0.25,1,1,74,V1,74,0,False,m123-n30-1918
m123-n30-1919,123,1.5,0.25,1,1,71,V1,71,0,False,m123-n30-1919
m123-n30-1920,123,1.75,0.25,1,1,74,V1,74,0,False,m123-n30-1920
m123-n30-1921,123,2.0,0.25,1,1,76,V1,76,0,False,m123-n30-1921
m123-n30-1922,123,2.25,0.25,1,1,74,V1,74,0,False,m123-n30-1922
m123-n30-1923,123,2.5,0.25,1,1,76,V1,76,0,False,m123-n30-1923
m123-n30-1924,123,2.75,0.25,1,1,74,V1,74,0,False,m123-n30-1924
m123-n30-1925,123,3.0,0.25,1,1,76,V1,76,0,False,m123-n30-1925
m123-n30-1926,123,3.25,0.25,1,1,74,V1,74,0,False,m123-n30-1926
m123-n30-1927,123,3.5,0.25,1,1,71,V1,71,0,False,m123-n30-1927
m123-n30-1928,123,3.75,0.25,1,1,74,V1,74,0,False,m123-n30-1928
m123-n30-1929,123,0.5,0.25,2,5,52,VC,52,0,False,m123-n30-1929
m123-n30-1930,123,0.75,0.25,2,5,50,VC,50,0,False,m123-n30-1930
m123-n30-1931,123,1.0,0.25,2,5,52,VC,52,0,False,m123-n30-1931
m123-n30-1932,123,1.25,0.25,2,5,50,VC,50,0,False,m123-n30-1932
m123-n30-1933,123,1.5,0.25,2,5,47,VC,47,0,False,m123-n30-1933
m123-n30-1934,123,1.75,0.25,2,5,50,VC,50,0,False,m123-n30-1934
m123-n30-1935,123,2.0,0.25,2,5,52,VC,52,0,False,m123-n30-1935
m123-n30-1936,123,2.25,0.25,2,5,50,VC,50,0,False,m123-n30-1936
m123-n30-1937,123,2.5,0.25,2,5,52,VC,52,0,False,m123-n30-1937
m123-n30-1938,123,2.75,0.25,2,5,50,VC,50,0,False,m123-n30-1938
m123-n30-1939,123,3.0,0.25,2,5,52,VC,52,0,False,m123-n30-1939
m123-n30-1940,123,3.25,0.25,2,5,50,VC,50,0,False,m123-n30-1940
m123-n30-1941,123,3.5,0.25,2,5,47,VC,47,0,False,m123-n30-1941
m123-n30-1942,123,3.75,0.25,2,5,50,VC,50,0,False,m123-n30-1942
double-m5-n9-59,5,0.0,0.75,2,5,40,CB,28,-1,True,m5-n9-59
double-m5-n9-61,5,1.0,0.5,2,5,50,CB,38,-1,True,m5-n9-61
double-m5-n9-63,5,2.0,0.5,2,5,50,CB,38,-1,True,m5-n9-63
double-m5-n9-65,5,3.0,0.5,2,5,50,CB,38,-1,True,m5-n9-65
double-m6-n15-72,6,0.0,0.75,2,5,40,CB,28,-1,True,m6-n15-72
double-m6-n15-74,6,1.0,0.5,2,5,50,CB,38,-1,True,m6-n15-74
double-m6-n15-76,6,2.0,0.5,2,5,50,CB,38,-1,True,m6-n15-76
double-m6-n15-78,6,3.0,0.5,2,5,50,CB,38,-1,True,m6-n15-78
double-m7-n17-87,7,0.0,0.75,2,5,40,CB,28,-1,True,m7-n17-87
double-m7-n17-89,7,1.0,0.5,2,5,50,CB,38,-1,True,m7-n17-89
double-m7-n17-91,7,2.0,0.5,2,5,50,CB,38,-1,True,m7-n17-91
double-m7-n17-93,7,3.0,0.5,2,5,50,CB,38,-1,True,m7-n17-93
double-m8-n14-99,8,0.0,0.75,2,5,40,CB,28,-1,True,m8-n14-99
double-m8-n14-101,8,1.0,0.5,2,5,50,CB,38,-1,True,m8-n14-101
double-m8-n14-103,8,2.0,0.5,2,5,50,CB,38,-1,True,m8-n14-103
double-m8-n14-105,8,3.0,0.5,2,5,50,CB,38,-1,True,m8-n14-105
double-m9-n16-114,9,0.0,0.75,2,5,40,CB,28,-1,True,m9-n16-114
double-m9-n16-116,9,1.0,0.5,2,5,50,CB,38,-1,True,m9-n16-116
double-m9-n16-118,9,2.0,0.5,2,5,50,CB,38,-1,True,m9-n16-118
double-m9-n16-120,9,3.0,0.5,2,5,50,CB,38,-1,True,m9-n16-120
double-m10-n17-130,10,0.0,0.75,2,5,40,CB,28,-1,True,m10-n17-130
double-m10-n17-132,10,1.0,0.5,2,5,50,CB,38,-1,True,m10-n17-132
double-m10-n17-134,10,2.0,0.5,2,5,50,CB,38,-1,True,m10-n17-134
double-m10-n17-136,10,3.0,0.5,2,5,50,CB,38,-1,True,m10-n17-136
double-m11-n13-141,11,0.0,0.75,2,5,35,CB,35,0,True,m11-n13-141
double-m11-n13-143,11,1.0,0.5,2,5,45,CB,33,-1,True,m11-n13-143
double-m11-n13-145,11,2.0,0.5,2,5,45,CB,33,-1,True,m11-n13-145
double-m11-n13-147,11,3.0,0.5,2,5,45,CB,33,-1,True,m11-n13-147
double-m12-n13-151,12,0.0,0.75,2,5,35,CB,35,0,True,m12-n13-151
double-m12-n13-153,12,1.0,0.5,2,5,45,CB,33,-1,True,m12-n13-153
double-m12-n13-155,12,2.0,0.5,2,5,45,CB,33,-1,True,m12-n13-155
double-m12-n13-157,12,3.0,0.5,2,5,45,CB,33,-1,True,m12-n13-157
double-m13-n21-171,13,0.0,0.75,2,5,33,CB,33,0,True,m13-n21-171
double-m13-n21-173,13,1.0,0.5,2,5,43,CB,31,-1,True,m13-n21-173
double-m13-n21-175,13,2.0,0.5,2,5,43,CB,31,-1,True,m13-n21-175
double-m13-n21-177,13,3.0,0.5,2,5,43,CB,31,-1,True,m13-n21-177
double-m14-n20-190,14,0.0,0.75,2,5,35,CB,35,0,True,m14-n20-190
double-m14-n20-192,14,1.0,0.5,2,5,45,CB,33,-1,True,m14-n20-192
double-m14-n20-194,14,2.0,0.5,2,5,45,CB,33,-1,True,m14-n20-194
double-m14-n20-196,14,3.0,0.5,2,5,45,CB,33,-1,True,m14-n20-196
double-m15-n17-206,15,0.0,0.75,2,5,40,CB,28,-1,True,m15-n17-206
double-m15-n17-208,15,1.0,0.5,2,5,50,CB,38,-1,True,m15-n17-208
double-m15-n17-210,15,2.0,0.5,2,5,50,CB,38,-1,True,m15-n17-210
double-m15-n17-212,15,3.0,0.5,2,5,50,CB,38,-1,True,m15-n17-212
double-m16-n20-217,16,0.0,0.5,2,5,40,CB,28,-1,True,m16-n20-217
double-m17-n17-240,17,0.0,0.75,2,5,40,CB,28,-1,True,m17-n17-240
double-m17-n17-242,17,1.0,0.5,2,5,50,CB,38,-1,True,m17-n17-242
double-m17-n17-244,17,2.0,0.5,2,5,50,CB,38,-1,True,m17-n17-244
double-m17-n17-246,17,3.0,0.5,2,5,50,CB,38,-1,True,m17-n17-246
double-m18-n23-262,18,0.0,0.75,2,5,40,CB,28,-1,True,m18-n23-262
double-m18-n23-264,18,1.0,0.5,2,5,50,CB,38,-1,True,m18-n23-264
double-m18-n23-266,18,2.0,0.5,2,5,50,CB,38,-1,True,m18-n23-266
double-m18-n23-268,18,3.0,0.5,2,5,50,CB,38,-1,True,m18-n23-268
double-m19-n15-276,19,0.0,0.75,2,5,35,CB,35,0,True,m19-n15-276
double-m19-n15-278,19,1.0,0.5,2,5,45,CB,33,-1,True,m19-n15-278
double-m19-n15-280,19,2.0,0.5,2,5,45,CB,33,-1,True,m19-n15-280
double-m19-n15-282,19,3.0,0.5,2,5,45,CB,33,-1,True,m19-n15-282
double-m20-n9-284,20,0.0,0.75,2,5,35,CB,35,0,True,m20-n9-284
double-m20-n9-286,20,1.0,0.5,2,5,45,CB,33,-1,True,m20-n9-286
double-m20-n9-288,20,2.0,0.5,2,5,45,CB,33,-1,True,m20-n9-288
double-m20-n9-290,20,3.0,0.5,2,5,45,CB,33,-1,True,m20-n9-290
double-m21-n21-304,21,0.0,0.75,2,5,33,CB,33,0,True,m21-n21-304
double-m21-n21-306,21,1.0,0.5,2,5,43,CB,31,-1,True,m21-n21-306
double-m21-n21-308,21,2.0,0.5,2,5,43,CB,31,-1,True,m21-n21-308
double-m21-n21-310,21,3.0,0.5,2,5,43,CB,31,-1,True,m21-n21-310
double-m22-n20-322,22,0.0,0.75,2,5,35,CB,35,0,True,m22-n20-322
double-m22-n20-324,22,1.0,0.5,2,5,45,CB,33,-1,True,m22-n20-324
double-m22-n20-326,22,2.0,0.5,2,5,45,CB,33,-1,True,m22-n20-326
double-m22-n20-328,22,3.0,0.5,2,5,45,CB,33,-1,True,m22-n20-328
double-m23-n22-344,23,0.0,1.0,2,5,36,CB,36,0,True,m23-n22-344
double-m23-n22-346,23,1.0,1.0,2,5,36,CB,36,0,True,m23-n22-346
double-m23-n22-348,23,2.0,1.0,2,5,36,CB,36,0,True,m23-n22-348
double-m23-n22-350,23,3.0,1.0,2,5,36,CB,36,0,True,m23-n22-350
double-m24-n22-366,24,0.0,1.0,2,5,38,CB,38,0,True,m24-n22-366
double-m24-n22-368,24,1.0,1.0,2,5,38,CB,38,0,True,m24-n22-368
double-m24-n22-370,24,2.0,1.0,2,5,38,CB,38,0,True,m24-n22-370
double-m24-n22-372,24,3.0,1.0,2,5,38,CB,38,0,True,m24-n22-372
double-m25-n23-384,25,0.0,1.0,2,5,38,CB,38,0,True,m25-n23-384
double-m25-n23-387,25,2.0,0.5,2,5,50,CB,38,-1,True,m25-n23-387
double-m25-n23-391,25,3.0,0.5,2,5,52,CB,40,-1,True,m25-n23-391
double-m27-n24-418,27,0.0,1.0,2,5,38,CB,38,0,True,m27-n24-418
double-m27-n24-421,27,2.0,0.5,2,5,50,CB,38,-1,True,m27-n24-421
double-m27-n24-425,27,3.0,0.5,2,5,55,CB,43,-1,True,m27-n24-425
double-m29-n24-456,29,0.0,1.0,2,5,38,CB,38,0,True,m29-n24-456
double-m29-n24-459,29,2.0,0.5,2,5,50,CB,38,-1,True,m29-n24-459
double-m29-n24-463,29,3.0,0.5,2,5,52,CB,40,-1,True,m29-n24-463
double-m31-n24-491,31,0.0,1.0,2,5,38,CB,38,0,True,m31-n24-491
double-m31-n24-494,31,2.0,0.5,2,5,50,CB,38,-1,True,m31-n24-494
double-m31-n24-498,31,3.0,0.5,2,5,55,CB,43,-1,True,m31-n24-498
double-m39-n15-597,39,0.0,0.75,2,5,40,CB,28,-1,True,m39-n15-597
double-m39-n15-599,39,1.0,0.5,2,5,50,CB,38,-1,True,m39-n15-599
double-m39-n15-601,39,2.0,0.5,2,5,50,CB,38,-1,True,m39-n15-601
double-m39-n15-603,39,3.0,0.5,2,5,50,CB,38,-1,True,m39-n15-603
double-m40-n23-611,40,0.0,0.5,2,5,40,CB,28,-1,True,m40-n23-611
double-m41-n17-634,41,0.0,0.75,2,5,40,CB,28,-1,True,m41-n17-634
double-m41-n17-636,41,1.0,0.5,2,5,50,CB,38,-1,True,m41-n17-636
double-m41-n17-638,41,2.0,0.5,2,5,50,CB,38,-1,True,m41-n17-638
double-m41-n17-640,41,3.0,0.5,2,5,50,CB,38,-1,True,m41-n17-640
double-m42-n23-656,42,0.0,0.75,2,5,40,CB,28,-1,True,m42-n23-656
double-m42-n23-658,42,1.0,0.5,2,5,50,CB,38,-1,True,m42-n23-658
double-m42-n23-660,42,2.0,0.5,2,5,50,CB,38,-1,True,m42-n23-660
double-m42-n23-662,42,3.0,0.5,2,5,50,CB,38,-1,True,m42-n23-662
double-m43-n15-670,43,0.0,0.75,2,5,35,CB,35,0,True,m43-n15-670
double-m43-n15-672,43,1.0,0.5,2,5,45,CB,33,-1,True,m43-n15-672
double-m43-n15-674,43,2.0,0.5,2,5,45,CB,33,-1,True,m43-n15-674
double-m43-n15-676,43,3.0,0.5,2,5,45,CB,33,-1,True,m43-n15-676
double-m44-n12-680,44,0.0,0.75,2,5,35,CB,35,0,True,m44-n12-680
double-m44-n12-682,44,1.0,0.5,2,5,45,CB,33,-1,True,m44-n12-682
double-m44-n12-684,44,2.0,0.5,2,5,45,CB,33,-1,True,m44-n12-684
double-m44-n12-686,44,3.0,0.5,2,5,45,CB,33,-1,True,m44-n12-686
double-m45-n15-694,45,0.0,0.75,2,5,33,CB,33,0,True,m45-n15-694
double-m45-n15-696,45,1.0,0.5,2,5,43,CB,31,-1,True,m45-n15-696
double-m45-n15-698,45,2.0,0.5,2,5,43,CB,31,-1,True,m45-n15-698
double-m45-n15-700,45,3.0,0.5,2,5,43,CB,31,-1,True,m45-n15-700
double-m46-n16-709,46,0.0,0.75,2,5,35,CB,35,0,True,m46-n16-709
double-m46-n16-711,46,1.0,0.5,2,5,45,CB,33,-1,True,m46-n16-711
double-m46-n16-713,46,2.0,0.5,2,5,45,CB,33,-1,True,m46-n16-713
double-m46-n16-715,46,3.0,0.5,2,5,45,CB,33,-1,True,m46-n16-715
double-m47-n17-725,47,0.0,0.75,2,5,40,CB,28,-1,True,m47-n17-725
double-m47-n17-727,47,1.0,0.5,2,5,50,CB,38,-1,True,m47-n17-727
double-m47-n17-729,47,2.0,0.5,2,5,50,CB,38,-1,True,m47-n17-729
double-m47-n17-731,47,3.0,0.5,2,5,50,CB,38,-1,True,m47-n17-731
double-m48-n22-738,48,0.0,0.5,2,5,40,CB,28,-1,True,m48-n22-738
double-m49-n17-761,49,0.0,0.75,2,5,40,CB,28,-1,True,m49-n17-761
double-m49-n17-763,49,1.0,0.5,2,5,50,CB,38,-1,True,m49-n17-763
double-m49-n17-765,49,2.0,0.5,2,5,50,CB,38,-1,True,m49-n17-765
double-m49-n17-767,49,3.0,0.5,2,5,50,CB,38,-1,True,m49-n17-767
double-m50-n15-775,50,0.0,0.75,2,5,40,CB,28,-1,True,m50-n15-775
double-m50-n15-777,50,1.0,0.5,2,5,50,CB,38,-1,True,m50-n15-777
double-m50-n15-779,50,2.0,0.5,2,5,50,CB,38,-1,True,m50-n15-779
double-m50-n15-781,50,3.0,0.5,2,5,50,CB,38,-1,True,m50-n15-781
double-m51-n18-792,51,0.0,0.75,2,5,35,CB,35,0,True,m51-n18-792
double-m51-n18-794,51,1.0,0.5,2,5,45,CB,33,-1,True,m51-n18-794
double-m51-n18-796,51,2.0,0.5,2,5,45,CB,33,-1,True,m51-n18-796
